"Make","Model","Logo","Date","Sales"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Nov 2018","3589.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Dec 2018","3819.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Jan 2019","3969.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Feb 2019","4129.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Mar 2019","4324.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Apr 2019","4479.0"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","May 2019","4,649"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Jun 2019","4,844"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Jul 2019","5,009"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Aug 2019","5,174"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Sep 2019","5,349"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Oct 2019","5,522‬"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Nov 2019","5,695‬"
"Porsche","Panamera E-Hybrid","https://www.carlogos.org/logo/Porsche-logo-2008-1920x1080.png","Dec 2019","5,879"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sept 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2012",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2013",""
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2013","6.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2014","47.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2014","105.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2014","186.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2014","247.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2014","299.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2014","396.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2014","584.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2014","780.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2014","891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2014","1043.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2014","1198.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2014","1316.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2015","1408.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2015","1535.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2015","1627.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2015","1731.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2015","1847.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2015","1909.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2015","1975.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2015","2020.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2015","2056.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2015","2138.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2015","2205.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2015","2340.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2016","2407.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2016","2498.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2016","2602.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2016","2697.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2016","2742.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2016","2836.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2016","2851.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2016","2857.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2016","2863.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2016","2866.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2016","2871.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2016","2874.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2017","2877.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2017","2877.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2017","2879.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2017","2881.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2017","2881.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2017","2888.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2017","2890.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2017","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2017","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2017","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2017","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2017","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2018","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jan 2019","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Feb 2019","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Mar 2019","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Apr 2019","2891.0"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","May 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jun 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Jul 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Aug 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Sep 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Oct 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Nov 2019","2891"
"Cadillac","ELR","https://www.carlogos.org/logo/Cadillac-logo-2014-1920x1080.png","Dec 2019","2891"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sept 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2012",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2013",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2014",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2014",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2014",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2014",""
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2014","336.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2014","694.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2014","1057.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2014","2082.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2014","3104.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2014","4263.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2014","5079.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2014","6092.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2015","6762.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2015","7851.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2015","8773.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2015","9179.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2015","9997.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2015","10548.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2015","11483.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2015","12275.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2015","13985.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2015","14971.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2015","15694.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2015","17116.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2016","17298.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2016","17546.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2016","17878.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2016","18692.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2016","19388.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2016","19996.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2016","21475.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2016","22488.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2016","22879.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2016","23321.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2016","23950.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2016","24741.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2017","25123.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2017","25441.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2017","26144.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2017","26660.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2017","27166.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2017","27733.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2017","28334.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2017","28838.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2017","29376.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2017","30062.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2017","30345.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2017","31017.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2018","31399.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2018","32022.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2018","33014.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2018","33517.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2018","33941.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2018","34521.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2018","34985.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2018","35403.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2018","35864.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2018","36288.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2018","36778.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2018","37134.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jan 2019","37389.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Feb 2019","37739.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Mar 2019","38098.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Apr 2019","38429.0"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","May 2019","38,868"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jun 2019","39,341"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Jul 2019","39,645"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Aug 2019","40,03"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Sep 2019","40,497"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Oct 2019","40,856"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Nov 2019","41,774"
"BMW","i3","https://www.carlogos.org/logo/BMW-logo-2000-2048x2048.png","Dec 2019","41,988"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jan 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Feb 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Mar 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Apr 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","May 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jun 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jul 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Aug 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Sept 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Oct 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Nov 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Dec 2012",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jan 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Feb 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Mar 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Apr 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","May 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jun 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jul 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Aug 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Sep 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Oct 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Nov 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Dec 2013",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jan 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Feb 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Mar 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Apr 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","May 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jun 2014",""
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jul 2014","41.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Aug 2014","92.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Sep 2014","157.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Oct 2014","255.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Nov 2014","448.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Dec 2014","774.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jan 2015","1014.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Feb 2015","1123.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Mar 2015","1268.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Apr 2015","1426.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","May 2015","1704.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jun 2015","1946.0"
"Mercedes","B-Class ED","https://www.carlogos.org/logo/Mercedes-Benz-logo-2011-1920x1080.png","Jul 2015","2142.0"
